
74|-10
74|-11
74|-11
74|-11
73|-11
73|-11
73|-11
73|-11
73|-11
73|-10
73|-10
72|-10
73|-8
73|-7
73|0
73|-1
73|-1
75|0
75|0
75|0
75|0
74|0
74|0
74|0
74|0
74|-1
74|-2
74|-2
74|-3
74|-5
74|-6
74|-6
74|-7
74|-8
74|-8
74|-9
74|-9
74|-9
73|-10
73|-10
73|-10
73|-10
73|-11
73|-11
73|-11
73|-11
73|-11
73|-11
73|-11
73|-11
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-12
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-13
73|-12
73|-10
76|0
76|13
75|11
76|10
75|-7
75|-7
75|-8
75|-7
75|-8
73|-7
73|-7
71|-6
70|-6
69|-5
67|7
66|7
66|7
66|8
65|7
65|-5
64|3
64|-10
63|-10
64|-8
59|-7
59|-7
65|-14
73|-9
78|-7
76|-6
82|17
82|15
82|14
82|13
82|12
82|12
82|11
82|10
82|10
82|10
82|10
82|10
82|10
82|20
82|20
82|20
82|18
82|17
82|16
82|22
81|23
81|23
81|22
81|22
81|22
81|22
81|21
80|21
79|22
78|24
63|36
63|39
63|37
63|40
69|18
68|29
67|28
64|29
64|29
64|28
62|25
64|33
65|25
62|24
76|31
53|30
49|30
89|26
89|25
89|24
85|23
85|23
84|22
87|22
87|25
89|25
91|27
85|1
88|7
91|12
94|14
99|18
101|20
103|20
109|20
110|20
113|20
118|24
123|27
122|28
121|27
121|28
122|27
123|26
125|25
130|23
131|23
134|22
136|22
139|22
142|22
153|22
161|22
173|22
185|23
187|22
192|22
204|21
213|21
214|21
216|21
218|21
219|21
221|21
223|21
225|21
228|21
232|24
241|21
243|21
248|21
252|22
257|22
263|23
277|26
287|26
290|26
296|27
300|28
303|27
306|27
309|27
311|27
314|27
314|27
315|27
315|27
316|27
316|27
318|27
322|28
323|29
327|28
335|30
341|30
343|30
348|31
353|31
365|30
367|31
370|31
375|31
379|30
384|30
386|30
388|31
392|30
393|30
393|30
394|30
394|30
394|30
395|31
395|31
396|31
396|30
398|29
399|30
403|27
406|28
411|29
412|29
414|30
423|29
423|29
426|29
428|29
430|28
431|28
431|28
432|28
432|27
434|27
434|27
435|27
437|27
438|27
439|26
439|26
439|26
439|26
439|26
439|26
439|26
439|26
439|26
439|26
439|26
440|26
440|26
440|26
441|26
441|26
441|26
441|26
441|26
441|26
443|26
442|26
442|26
442|26
441|26
443|26
441|26
441|26
440|26
440|26
441|27
441|27
441|27
443|27
443|26
443|26
443|26
442|26
442|26
443|26
443|26
443|26
443|26
441|26
441|26
441|26
441|26
442|26
442|26
442|26
442|26
442|26
442|26
442|26
442|26
442|26
442|26
442|26
441|26
441|26
441|26
441|26
440|26
441|26
441|26
441|26
441|26
441|26
442|26
442|26
442|26
442|26
442|26
441|26
441|27
441|27
441|27
441|27
441|27
440|27
440|27
441|27
440|27
440|27
440|27
440|27
440|27
439|27
438|27
439|27
439|27
438|27
439|27
438|27
438|27
438|27
438|28
438|28
438|27
437|27
437|27
437|27
437|27
436|27
436|27
437|27
436|27
436|27
436|27
437|27
437|27
437|27
437|27
437|26
436|27
436|27
436|26
436|26
436|27
436|27
436|27
436|27
436|27
436|27
436|27
436|27
436|27
436|27
436|27
436|27
435|26
435|26
435|26
434|26
435|26
435|26
435|26
433|26
433|26
424|26
423|26
420|26
412|26
411|26
405|27
394|27
392|27
387|27
383|26
381|26
377|25
371|25
369|25
367|24
360|24
360|24
358|24
357|24
356|24
356|24
354|25
353|24
352|24
352|24
351|24
350|24
350|24
349|24
348|24
348|24
348|24
347|24
347|24
347|25
346|25
346|25
346|25
345|25
345|25
345|25
345|26
346|26
346|27
348|27
349|27
351|28
356|28
357|27
358|28
360|27
362|27
363|27
366|27
372|28
373|28
375|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
376|28
375|28
375|28
376|28
376|28
376|28
376|28
376|28
376|28
380|29
381|29
381|29
382|29
382|29
383|28
383|28
383|28
383|27
383|27
383|26
381|26
378|26
370|26
369|27
357|28
355|28
342|28
313|26
311|25
308|24
303|24
298|24
297|23
294|24
293|24
292|25
290|26
287|27
284|27
282|27
266|28
263|28
250|34
239|32
235|32
232|31
231|31
227|30
224|30
223|30
221|30
218|30
217|29
208|28
189|27
174|25
171|25
166|24
139|20
138|20
138|20
137|20
136|20
134|20
131|20
125|19
124|19
121|20
118|20
94|19
84|20
81|19
71|20
86|19
84|10
77|5
77|4
73|21
77|-3
80|41
71|27
57|26
58|23
53|23
287|7
286|5
286|6
286|6
287|9
289|6
292|10
293|15
295|18
296|19
297|20
297|20
298|20
298|20
296|20
296|20
296|20
295|19
293|20
290|20
286|20
286|19
283|20
281|20
280|20
280|20
280|20
281|20
281|20
281|20
282|21
284|21
287|21
292|21
293|20
294|20
295|20
296|20
298|20
299|20
299|20
300|20
300|20
299|20
299|20
297|20
296|20
296|20
296|20
296|20
294|20
294|20
293|20
294|20
294|20
287|32
294|21
293|21
293|20
293|20
293|20
293|20
293|20
293|20
293|20
292|20
289|20
287|20
284|20
281|20
276|20
274|20
269|19
269|20
264|20
263|19
262|19
262|19
262|19
263|20
263|20
263|20
266|19
266|19
267|19
268|19
269|19
271|20
272|20
272|20
273|20
273|20
274|20
274|20
276|20
276|20
277|19
277|20
277|19
277|19
278|19
279|19
279|19
279|19
279|19
279|19
279|19
279|19
279|19
279|19
280|19
280|19
280|19
280|19
281|19
281|19
281|19
281|19
278|19
277|19
268|19
259|20
259|20
257|19
254|19
248|19
238|20
237|20
234|20
226|20
224|20
222|20
219|19
215|19
212|20
210|20
209|20
208|20
207|20
207|20
206|19
205|18
204|18
203|16
201|16
195|16
192|16
181|17
179|17
178|18
174|18
170|19
162|20
154|20
149|19
148|18
144|19
140|17
138|18
134|18
132|17
131|17
128|18
119|21
120|17
121|18
113|17
114|20
113|20
113|16
113|16
113|16
108|20
108|16
107|16
104|16
100|17
93|18
93|18
90|16
88|16
81|14
81|14
79|14
78|13
77|12
76|19
76|17
75|16
72|14
73|19
62|15
62|14
75|14
75|19
68|13
74|13
74|13
67|13
67|13
73|13
72|20
73|15
72|15
72|14
61|14
65|14
72|19
63|15
64|15
71|15
71|15
63|14
66|15
70|14
71|14
67|15
70|15
70|14
67|14
68|14
78|13
79|15
92|17
93|18
95|17
107|18
126|18
132|18
139|19
150|18
154|18
160|18
165|18
169|18
174|18
178|17
188|15
189|16
193|16
196|18
200|17
204|17
207|17
223|17
224|16
244|11
246|12
249|12
257|12
264|13
269|14
273|14
278|14
285|16
290|16
298|17
304|17
315|16
321|15
324|15
328|15
331|15
333|14
338|14
342|17
343|17
343|18
344|18
344|18
343|18
342|18
339|17
338|17
335|17
336|17
337|10
337|17
339|8
340|16
340|16
340|8
341|16
341|16
342|17
342|17
342|16
342|17
343|17
343|17
343|18
344|17
344|17
344|19
344|17
344|18
344|18
344|14
345|14
345|5
345|12
345|17
345|15
345|4
345|5
345|5
346|5
346|13
346|6
346|17
347|5
347|13
347|13
347|4
346|17
346|17
346|13
346|4
347|13
347|13
347|16
347|16
348|15
347|4
347|5
347|16
346|17
346|13
344|6
340|15
332|7
323|7
321|7
311|7
299|10
297|9
285|8
283|10
280|9
275|7
270|6
265|6
261|9
257|6
250|9
249|10
245|12
242|13
237|16
233|16
230|17
220|15
219|15
213|13
210|12
187|10
183|16
180|16
175|6
165|9
163|10
158|10
153|11
143|12
141|12
132|15
127|15
117|14
105|15
102|12
97|11
93|9
87|10
71|9
67|7
61|7
57|7
56|6
56|6
52|6
48|6
48|5
51|3
48|2
65|47
58|48
58|48
58|49
56|50
49|52
49|54
44|54
45|54
100|2
113|6
129|2
131|0
135|1
137|4
142|2
144|3
149|0
152|1
153|0
160|-4
169|-6
169|-5
173|-4
179|-10
182|-8
184|-5
187|11
194|0
197|0
210|-4
215|-4
222|-24
235|-28
248|-29
252|-28
259|-29
263|-29
266|-32
271|-33
273|-35
271|-36
270|-36
268|-37
264|-37
263|-38
260|-31
256|-39
255|-40
255|-40
250|-41
277|0
275|5
275|3
270|6
269|4
263|7
239|13
229|17
219|18
209|13
209|14
210|7
194|28
238|6
217|21
174|27
173|30
202|33
202|36
189|43
199|57
189|57
189|57
189|57
189|59
189|59
190|61
196|59
190|59
196|60
196|60
196|61
196|62
196|62
197|62
196|62
196|63
196|63
196|65
196|66
196|73
196|72
196|72
196|71
196|74
196|73
196|74
196|75
196|76
196|76
196|77
196|78
196|79
196|78
196|76
197|75
198|75
199|74
205|73
205|73
208|77
208|80
209|82
165|85
202|82
202|86
201|83
200|77
200|78
199|79
199|73
200|73
199|78
171|79
169|79
169|83
169|83
169|83
169|84
169|84
168|84
169|84
169|83
169|83
169|83
169|84
170|82
209|81
210|81
210|83
199|83
205|72
435|116
435|116
435|116
435|116
435|117
435|117
435|117
435|117
435|117
434|117
434|117
434|116
434|116
435|113
435|111
436|109
440|108
442|110
444|108
446|107
446|108
444|108
441|92
437|57
435|41
428|24
411|10
396|-6
367|-4
347|-22
323|-36
310|-36
303|-37
301|-36
289|-37
290|-36
291|-22
286|-36
272|-13
256|-13
237|-11
219|-30
219|-19
219|-16
221|-15
233|-7
260|12
277|21
302|21
328|26
332|27
337|26
338|27
338|28
338|29
337|31
336|32
335|32
334|32
332|29
332|28
335|29
353|31
362|35
374|37
398|39
407|42
420|44
422|46
423|48
424|57
425|59
426|64
426|66
427|67
427|67
427|67
427|67
427|67
427|67
427|66
427|66
427|66
427|65
427|65
427|64
428|63
428|63
428|63
429|58
431|57
431|54
428|46
392|37
365|22
305|2
272|0
243|-32
240|-31
233|-31
232|-31
228|-31
224|-32
221|-32
216|-32
195|-28
187|-32
162|-28
134|0
122|-5
122|-5
102|36
82|39
53|61
69|31
44|68
300|44
300|44
300|44
300|44
299|43
299|43
295|56
293|56
291|55
291|53
291|50
294|47
296|46
306|42
311|41
331|39
339|39
366|40
381|41
384|41
389|41
394|40
396|39
396|39
395|38
395|38
393|37
398|38
416|41
424|43
429|45
433|46
439|47
442|49
444|49
444|49
444|50
445|50
445|50
445|50
445|50
445|50
445|51
445|51
445|51
445|51
445|51
445|51
445|51
445|51
445|51
445|51
445|51
445|52
445|52
445|52
445|52
445|52
446|52
446|52
446|52
440|40
425|37
406|27
389|36
348|0
322|-8
316|-14
300|-8
295|-26
293|-15
291|-17
291|-28
290|-28
289|-18
289|-23
289|-25
289|-25
289|-20
288|-18
288|-23
288|-12
288|-21
288|-24
287|-24
287|-25
287|-24
287|-25
287|-26
287|-26
287|-26
287|-26
287|-26
287|-8
287|-26
287|-11
287|-11
287|-11
287|-10
287|-10
286|-10
286|-10
286|-26
286|-9
285|-13
285|-14
285|-14
285|-10
286|-26
294|-12
341|-16
351|-29
366|-30
372|-29
404|-28
405|-28
405|-27
412|-25
420|-19
427|35
427|36
426|37
428|42
428|43
410|90
410|96
411|97
411|100
410|101
410|102
410|102
410|102
410|101
410|101
410|101
410|101
410|100
409|100
409|100
409|100
410|100
410|100
410|100
411|100
411|100
412|100
412|100
412|100
413|100
414|100
414|100
414|100
415|99
418|96
417|95
415|93
380|90
380|89
380|88
381|84
379|85
385|76
375|89
375|89
383|80
383|79
383|79
377|88
378|89
380|92
382|94
384|87
399|78
394|92
395|98
395|100
396|100
386|103
386|104
387|102
387|101
387|101
387|101
386|100
386|100
386|99
385|98
385|97
384|96
383|89
381|83
382|50
375|41
362|31
360|23
359|23
358|20
383|8
383|9
380|8
375|9
371|10
362|10
359|10
356|7
355|4
349|4
349|4
360|4
364|4
367|4
369|4
370|5
370|5
370|5
370|5
370|5
369|5
368|7
387|15
385|15
374|15
373|15
373|15
373|20
373|17
373|17
373|17
364|11
375|16
375|16
366|13
366|21
368|21
370|16
377|18
377|17
368|12
370|11
368|11
370|11
338|11
338|10
338|11
338|11
338|10
370|12
364|10
374|16
374|12
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|15
374|15
360|10
373|16
373|15
374|15
374|15
374|15
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
374|14
375|14
375|14
375|14
375|14
375|13
371|16
372|15
373|15
373|15
337|10
371|14
377|14
376|13
376|9
397|11
410|11
414|15
430|9
447|28
471|56
475|58
484|68
485|69
486|70
490|75
490|76
489|76
488|76
488|76
487|76
487|75
486|74
482|74
849|250
849|250
855|250
858|250
864|248
871|248
878|250
882|252
882|252
884|256
882|256
875|256
875|254
875|254
877|254
877|254
879|256
879|256
879|256
879|256
879|256
879|256
879|256
880|254
880|256
880|256
880|256
875|267
871|268
869|270
868|270
864|161
865|127
856|103
820|63
787|62
727|76
719|78
657|89
619|66
614|64
606|61
606|55
590|55
590|55
590|57
588|68
588|66
585|66
557|66
530|73
522|73
510|73
488|72
473|72
469|66
464|39
464|39
464|39
466|39
464|55
466|58
466|60
467|62
475|64
495|70
504|71
553|71
595|75
646|61
674|38
698|14
698|14
701|14
699|16
699|16
700|31
701|35
705|42
712|42
721|46
745|4
751|4
751|0
753|0
755|31
755|31
755|31
754|33
754|33
751|38
747|35
745|35
745|33
744|31
744|31
744|31
744|31
744|31
744|31
742|31
744|35
744|35
744|35
744|35
744|35
744|35
744|35
747|29
751|27
754|2
754|18
745|29
705|54
661|78
623|91
568|77
563|71
544|66
511|67
510|67
508|69
506|69
510|69
513|69
519|69
541|76
544|75
564|82
564|84
550|84
537|88
537|88
535|88
533|88
531|86
517|82
513|82
513|82
513|82
513|82
548|86
550|86
550|86
550|86
550|84
551|82
555|82
557|83
557|83
555|83
555|83
553|83
553|83
551|83
551|83
551|83
550|88
550|90
550|92
550|94
550|90
548|86
548|84
550|84
550|83
550|83
551|83
551|83
561|84
562|79
577|75
582|75
599|72
601|64
601|62
599|53
597|19
597|13
599|13
632|15
707|16
734|63
798|82
810|144
821|144
867|144
909|194
912|196
920|196
922|205
920|218
918|220
910|237
910|235
909|235
907|235
907|235
903|239
903|241
905|241
903|242
903|242
905|239
907|237
907|235
907|235
909|233
909|231
910|229
910|229
912|228
912|228
914|228
914|226
914|228
925|228
925|226
925|226
923|228
921|229
921|231
921|231
921|231
921|231
921|231
921|231
921|233
921|233
921|233
921|233
921|231
921|231
921|231
923|231
923|231
923|229
706|148
708|146
710|146
711|146
713|146
715|146
715|146
726|133
728|116
726|109
643|76
637|74
551|58
544|54
541|48
526|44
515|35
515|35
515|31
511|27
511|25
513|23
506|21
501|17
488|15
466|14
451|14
422|12
414|6
322|10
328|15
326|15
324|15
330|19
326|19
269|29
269|50
125|142
174|149
172|156
176|152
573|136
573|137
573|139
575|139
575|139
575|139
575|139
575|139
577|136
577|134
577|132
575|130
573|121
573|117
570|109
559|100
559|89
568|83
617|74
635|86
641|86
679|84
679|84
698|82
742|118
745|116
762|111
784|116
785|125
794|127
803|129
817|144
856|151
857|151
868|159
868|159
868|161
870|163
870|166
870|166
870|168
870|168
870|168
874|168
875|170
875|170
875|170
877|170
875|172
875|172
875|172
875|172
875|172
875|172
875|172
875|172
877|172
875|172
874|172
874|172
872|172
872|172
872|172
872|172
872|172
872|172
872|172
875|172
874|172
874|172
875|172
877|172
877|172
879|172
879|172
877|172
877|172
877|172
877|172
877|172
877|172
877|172
877|172
877|172
588|60
588|60
590|68
590|68
608|106
608|106
619|138
619|138
622|140
622|140
630|142
630|142
631|142
631|142
633|142
633|142
633|136
633|136
626|97
626|97
621|80
621|80
612|70
612|70
608|59
608|59
608|55
608|55
608|53
608|53
608|51
608|51
608|49
608|49
610|47
610|47
619|76
619|76
632|89
632|89
631|93
631|93
633|99
633|127
633|127
633|130
633|130
632|117
632|117
632|112
632|112
630|100
630|100
615|59
612|30
612|30
612|30
612|30
632|74
632|74
635|80
635|80
639|119
631|142
631|142
630|142
630|142
630|142
630|142
628|129
624|91
623|85
623|85
625|29
625|29
628|27
628|27
628|27
616|28
515|35
515|35
511|33
511|33
497|33
497|33
446|26
446|26
444|24
444|24
444|24
444|24
442|24
442|24
405|19
405|19
400|19
400|19
389|19
372|28
372|28
372|28
379|27
379|27
383|27
383|27
433|21
433|21
488|32
488|32
522|33
522|33
548|29
548|29
550|27
561|23
561|23
559|23
559|23
557|22
553|22
553|22
551|22
551|22
550|21
550|21
550|21
550|21
550|21
550|21
550|21
550|21
550|21
550|21
548|21
548|21
548|21
548|21
546|21
546|21
546|21
546|21
548|20
548|20
579|32
610|26
610|26
650|29
650|29
674|23
690|27
701|29
701|29
701|29
701|29
701|25
729|41
729|41
741|44
741|44
785|39
785|39
814|50
814|50
814|39
816|43
827|43
840|39
844|39
844|39
847|37
851|37
851|37
860|37
871|57
871|57
879|59
880|59
880|59
880|59
879|48
879|48
877|67
864|46
864|46
848|48
848|48
844|50
827|41
827|41
826|41
826|41
822|42
822|42
774|43
769|48
769|48
760|46
760|46
756|46
756|46
734|48
734|48
712|48
712|48
705|41
705|41
665|42
665|42
656|40
656|40
643|42
643|42
499|41
499|41
493|43
457|42
457|42
451|42
444|42
444|42
442|44
429|43
429|43
392|43
392|43
370|48
370|48
379|48
341|48
341|48
365|46
365|46
378|48
378|48
473|48
473|48
475|50
475|50
506|51
577|49
577|49
579|49
579|49
581|49
581|49
597|51
597|51
603|50
603|50
652|48
652|48
676|50
676|50
727|48
727|48
778|56
778|56
832|73
832|73
843|61
843|61
850|65
850|65
852|138
852|138
879|149
879|149
883|149
883|149
885|149
885|149
885|149
885|149
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
887|151
889|151
889|151
610|138
610|138
610|138
610|138
610|138
610|138
610|138
610|138
610|138
613|136
613|136
613|136
617|136
617|136
617|136
655|127
655|127
655|127
679|112
679|112
679|112
703|118
703|118
703|118
712|95
712|95
712|95
716|90
716|90
716|90
710|88
710|88
710|88
709|86
707|86
701|88
699|88
699|88
699|88
699|88
699|88
699|88
699|88
699|88
699|88
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|86
699|84
699|84
699|84
699|84
699|84
699|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
701|84
703|79
703|79
705|77
705|77
705|77
709|86
707|80
707|80
707|80
701|79
701|79
701|79
690|79
690|79
690|79
603|86
603|86
603|86
550|91
550|91
550|91
508|83
508|83
508|83
508|83
508|83
508|81
508|81
508|81
524|81
524|81
530|83
530|83
531|83
531|83
531|83
531|83
531|83
531|83
533|85
533|85
533|85
510|83
502|87
502|87
497|87
497|87
497|87
484|83
484|83
484|83
484|83
484|83
484|83
489|83
506|81
506|81
506|81
537|81
548|78
548|78
548|78
579|80
579|80
579|80
608|78
608|78
608|78
639|76
639|76
639|76
639|76
639|76
639|76
639|76
639|76
639|76
638|76
638|76
638|76
649|78
649|78
649|78
650|78
650|78
650|78
696|79
696|79
696|79
702|79
702|79
702|79
718|79
718|79
718|79
709|62
709|62
709|62
843|60
843|60
843|60
843|60
843|60
843|60
843|60
843|60
843|60
843|60
843|60
843|60
841|60
841|60
841|60
839|60
839|60
839|60
839|60
839|60
839|60
839|60
839|60
839|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|60
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
837|58
839|60
839|60
839|60
850|58
850|58
850|58
848|58
848|58
848|58
789|73
789|73
762|80
762|80
762|80
729|75
729|75
710|79
710|79
710|79
607|76
607|76
607|76
599|80
599|80
599|80
583|72
583|72
583|72
586|76
586|76
586|76
586|78
586|80
586|80
586|80
579|72
552|72
506|75
506|75
506|75
486|94
486|94
486|94
442|95
442|95
442|95
440|68
420|72
420|72
420|72
411|74
411|74
411|74
411|74
411|74
411|74
409|74
409|74
409|74
409|74
409|74
409|74
409|74
409|74
409|74
407|74
436|73
460|75
506|77
506|77
506|77
539|77
539|77
539|77
566|76
566|76
566|76
595|72
595|72
595|72
595|72
595|72
595|72
597|72
597|72
597|72
597|74
597|74
597|74
594|76
594|76
594|76
594|76
594|76
594|76
594|76
594|76
594|76
601|74
601|74
601|74
643|76
643|76
643|76
723|58
723|58
753|58
753|58
753|58
762|58
762|58
762|58
764|58
764|58
764|58
769|58
769|58
769|58
771|58
771|58
771|58
773|58
773|58
773|58
776|58
776|58
776|58
773|58
773|58
773|58
771|60
689|71
689|71
689|71
685|71
685|71
685|71
626|88
626|88
626|88
599|65
599|65
599|65
592|65
592|65
592|65
592|65
593|63
593|63
593|63
595|63
595|63
595|63
593|63
593|63
593|63
593|59
593|59
593|59
593|51
593|51
593|51
592|63
592|63
592|63
590|61
590|61
586|62
586|62
582|59
582|59
582|59
579|59
579|59
579|59
577|61
577|61
577|61
582|61
582|61
586|64
593|63
593|55
593|55
593|55
566|51
566|51
566|51
521|56
521|56
521|56
524|41
524|41
524|41
458|53
458|53
458|53
429|53
429|53
429|53
414|52
414|52
414|52
409|52
409|52
409|52
405|52
405|52
405|52
403|52
403|52
403|52
402|52
402|52
402|52
402|52
402|52
402|52
400|52
400|52
400|52
400|52
398|52
398|52
398|52
398|52
407|52
411|52
411|52
418|55
502|50
502|50
575|55
575|55
575|55
575|57
575|57
575|57
573|57
573|57
573|57
572|57
572|57
572|57
566|57
566|57
566|57
566|55
566|55
566|55
564|55
564|55
564|55
561|55
561|55
562|58
562|58
562|58
570|106
570|106
570|106
573|126
573|126
573|126
575|136
575|136
575|136
575|141
573|141
573|141
573|139
573|139
568|98
568|98
568|98
555|77
555|77
555|77
555|41
555|41
555|41
557|43
557|43
557|43
583|45
583|45
583|45
594|49
594|49
594|49
629|36
629|36
629|36
652|44
652|44
746|23
746|23
746|23
755|12
755|12
751|8
751|8
751|8
779|10
779|10
779|10
892|473
892|473
842|518
715|140
713|140
706|140
706|140
708|138
711|140
713|140
715|140
715|140
719|140
719|140
720|139
720|140
722|139
722|139
722|139
722|139
722|139
722|139
722|139
722|139
722|139
722|139
722|139
722|139
720|139
720|139
720|139
719|139
739|137
742|137
752|137
764|137
766|137
768|137
768|137
764|137
761|135
753|135
752|135
741|137
719|137
710|135
690|135
637|134
635|134
621|134
608|134
606|138
602|156
600|158
598|171
598|169
595|141
590|124
590|124
595|143
600|149
619|132
619|127
619|123
619|123
615|121
602|121
601|123
608|125
639|129
691|137
737|139
788|144
819|150
846|155
862|159
877|185
879|189
881|196
884|209
893|233
897|244
899|254
902|259
904|261
908|261
908|263
908|263
908|265
786|150
786|150
786|148
786|148
786|146
786|146
786|142
786|142
786|141
786|141
784|139
784|139
783|139
783|137
783|137
788|137
788|137
790|137
790|137
795|137
795|137
797|135
797|135
799|135
799|135
799|135
799|135
799|135
801|131
801|131
801|131
801|131
801|129
801|129
801|129
801|129
801|127
801|126
801|126
801|126
801|126
801|124
801|124
801|124
801|124
801|124
801|124
801|122
801|122
801|122
801|122
801|122
801|122
801|122
801|122
801|122
801|122
779|124
779|124
732|124
732|124
693|129
693|129
655|127
655|127
646|125
628|121
628|114
628|114
619|112
619|112
582|109
582|109
537|105
537|105
511|107
511|107
497|103
497|103
489|103
489|103
486|103
486|103
484|103
484|103
482|103
482|103
480|105
480|105
478|106
478|106
478|106
478|106
488|107
488|107
504|109
555|115
593|121
651|129
651|129
653|131
653|131
684|135
684|135
684|135
684|135
690|135
690|135
710|135
710|135
712|135
712|135
770|129
770|129
808|129
808|129
810|129
810|129
834|126
834|126
834|126
834|126
834|126
834|126
834|124
834|124
834|124
834|124
832|124
832|124
832|122
832|122
832|122
832|122
830|120
830|120
830|120
830|120
830|120
830|120
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|118
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
828|116
827|116
827|116
827|116
827|116
827|116
827|116
827|114
827|114
827|114
827|114
827|114
827|114
827|114
828|116
830|120
830|120
839|139
839|139
843|144
843|144
843|148
841|150
841|150
837|152
837|152
834|154
834|154
824|154
824|154
795|150
795|150
772|144
772|144
750|125
750|125
750|125
750|125
750|125
750|125
774|126
774|126
806|124
806|124
839|127
839|127
841|127
841|127
894|151
894|151
896|151
896|151
903|161
903|161
926|188
926|188
930|201
930|201
934|216
934|216
934|222
934|222
935|225
935|225
935|225
935|225
935|225
935|225
935|227
935|227
794|144
795|144
795|144
795|144
795|146
795|146
799|150
799|150
802|150
802|150
802|150
804|150
804|150
804|150
804|152
804|152
804|152
804|152
804|152
804|152
804|150
804|150
804|150
810|148
828|133
828|133
828|133
830|131
830|131
830|131
837|127
837|127
837|127
843|126
843|126
843|126
847|124
847|124
847|124
848|122
848|122
848|122
848|122
848|122
848|122
848|120
847|120
847|120
847|120
847|118
847|118
847|118
845|116
845|116
845|116
843|116
843|116
843|116
841|116
841|116
841|116
832|114
832|114
832|114
805|111
805|111
805|111
